frame,track_id,timestamp,center_x,center_y,x1,y1,x2,y2,x3,y3,x4,y4,class_id,lane_id,tl_state
0,0,0.1,3807.3446638689766,1121.7309486348925,3831.9241799257084,1133.1067954348837,3832.2594011193573,1111.1093495206114,3782.765147812245,1110.3551018349012,3782.429926618596,1132.3525477491735,1,5,
0,1,0.1,3814.6777985238546,1154.771130638328,3839.2607480617276,1166.1395558598963,3839.589327760088,1144.1420097380712,3790.0948489859816,1143.4027054167598,3789.766269287621,1165.4002515385848,1,3,
0,-1,0.1,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,green
0,-2,0.1,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,green
0,-3,0.1,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
0,-4,0.1,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,green
0,-5,0.1,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,green
0,-6,0.1,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,green
0,-7,0.1,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,green
0,-8,0.1,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
0,-9,0.1,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
1,0,0.2,3789.265687460941,1121.4554413748647,3813.845203517673,1132.8312881748557,3814.180424711322,1110.8338422605837,3764.6861714042093,1110.0795945748737,3764.3509502105603,1132.0770404891457,1,5,
1,1,0.2,3799.0108589083984,1154.5371118862104,3823.5938084462714,1165.9055371077786,3823.922388144632,1143.9079909859536,3774.4279093705254,1143.168686664642,3774.099329672165,1165.1662327864672,1,3,
1,-1,0.2,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,green
1,-2,0.2,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,green
1,-3,0.2,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
1,-4,0.2,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,green
1,-5,0.2,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,green
1,-6,0.2,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,green
1,-7,0.2,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,green
1,-8,0.2,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
1,-9,0.2,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
2,0,0.30000000000000004,3770.763070775892,1121.1734782199164,3795.342586832624,1132.5493250199077,3795.677808026273,1110.5518791056354,3746.1835547191604,1109.7976314199252,3745.8483335255114,1131.7950773341975,1,5,
2,1,0.30000000000000004,3782.999181153631,1154.297943743647,3807.582130691504,1165.6663689652153,3807.9107103898646,1143.6688228433902,3758.416231615758,1142.9295185220788,3758.0876519173976,1164.9270646439038,1,3,
2,-1,0.30000000000000004,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,green
2,-2,0.30000000000000004,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,green
2,-3,0.30000000000000004,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
2,-4,0.30000000000000004,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,green
2,-5,0.30000000000000004,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,green
2,-6,0.30000000000000004,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,green
2,-7,0.30000000000000004,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,green
